date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2023-02-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,miscellaneous food,Salt,KG,actual,Retail,UGX,1333.0,0.3642
2023-02-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Charcoal,KG,actual,Retail,UGX,1150.0,0.3142
2023-02-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Firewood,KG,actual,Retail,UGX,351.0,0.0959
2023-02-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Laundry soap,KG,actual,Retail,UGX,6000.0,1.6393
2023-02-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Sanitary pads,Packet,actual,Retail,UGX,3250.0,0.888
2023-02-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Underwear,Unit,actual,Retail,UGX,3000.0,0.8197
2023-02-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9833.0,2.6866
2023-02-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,pulses and nuts,Beans,KG,actual,Retail,UGX,3167.0,0.8653
2023-02-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1250.0,0.3415
2023-02-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2300.0,0.6284
2023-02-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1925.0,0.526
2023-02-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2775.0,0.7582
2023-02-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Millet,KG,actual,Retail,UGX,2800.0,0.765
2023-02-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1950.0,0.5328
2023-02-15,Kasese,Busongora,Kasese,0.1698,30.07,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9000.0,2.459
2023-02-15,Kasese,Busongora,Kasese,0.1698,30.07,pulses and nuts,Beans,KG,actual,Retail,UGX,3450.0,0.9426
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,882.0,0.241
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1311.0,0.3582
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3460.0,0.9454
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Millet flour,KG,actual,Retail,UGX,4085.0,1.1161
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1833.0,0.5008
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,23333.0,6.3751
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1600.0,0.4372
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,miscellaneous food,Salt,KG,actual,Retail,UGX,2000.0,0.5464
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Charcoal,KG,actual,Retail,UGX,1226.0,0.335
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Firewood,KG,actual,Retail,UGX,389.0,0.1063
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Laundry soap,KG,actual,Retail,UGX,3000.0,0.8197
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Sanitary pads,Packet,actual,Retail,UGX,2750.0,0.7514
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Underwear,Unit,actual,Retail,UGX,2750.0,0.7514
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8273.0,2.2604
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,pulses and nuts,Beans,KG,actual,Retail,UGX,3938.0,1.076
2023-02-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,2250.0,0.6148
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,945.0,0.2582
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500.0,0.4098
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3000.0,0.8197
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3750.0,1.0246
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2000.0,0.5464
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,5625.0,1.5369
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000.0,0.5464
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,miscellaneous food,Salt,KG,actual,Retail,UGX,1800.0,0.4918
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Charcoal,KG,actual,Retail,UGX,699.0,0.191
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Firewood,KG,actual,Retail,UGX,580.0,0.1585
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Laundry soap,KG,actual,Retail,UGX,6500.0,1.776
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Sanitary pads,Packet,actual,Retail,UGX,2500.0,0.6831
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Underwear,Unit,actual,Retail,UGX,2500.0,0.6831
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8500.0,2.3224
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,pulses and nuts,Beans,KG,actual,Retail,UGX,2750.0,0.7514
2023-02-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,4727.0,1.2915
2023-02-15,Kotido,Jie,Kotido,3.004849911,34.11289978,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1850.0,0.5055
2023-02-15,Kotido,Jie,Kotido,3.004849911,34.11289978,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1412.5,0.3859
2023-02-15,Kotido,Jie,Kotido,3.004849911,34.11289978,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2600.0,0.7104
2023-02-15,Kotido,Jie,Kotido,3.004849911,34.11289978,cereals and tubers,Millet,KG,actual,Retail,UGX,2000.0,0.5464
2023-02-15,Kotido,Jie,Kotido,3.004849911,34.11289978,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1025.0,0.2801
2023-02-15,Kotido,Jie,Kotido,3.004849911,34.11289978,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000.0,2.1858
2023-02-15,Kotido,Jie,Kotido,3.004849911,34.11289978,pulses and nuts,Beans,KG,actual,Retail,UGX,3500.0,0.9563
2023-02-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2500.0,0.6831
2023-02-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1600.0,0.4372
2023-02-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3000.0,0.8197
2023-02-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Millet,KG,actual,Retail,UGX,3000.0,0.8197
2023-02-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Sorghum,KG,actual,Retail,UGX,3000.0,0.8197
2023-02-15,Kween,Kween,Kapchorwa,1.382778,34.524444,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000.0,2.1858
2023-02-15,Kween,Kween,Kapchorwa,1.382778,34.524444,pulses and nuts,Beans,KG,actual,Retail,UGX,3500.0,0.9563
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,774.0,0.2115
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1400.0,0.3825
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3800.0,1.0383
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3783.0,1.0336
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2167.0,0.5921
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,30500.0,8.3333
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1467.0,0.4008
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,miscellaneous food,Salt,KG,actual,Retail,UGX,1300.0,0.3552
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Charcoal,KG,actual,Retail,UGX,1136.0,0.3104
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Firewood,KG,actual,Retail,UGX,270.0,0.0738
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Laundry soap,KG,actual,Retail,UGX,6000.0,1.6393
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Sanitary pads,Packet,actual,Retail,UGX,3000.0,0.8197
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Underwear,Unit,actual,Retail,UGX,2833.0,0.774
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8667.0,2.368
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,pulses and nuts,Beans,KG,actual,Retail,UGX,3283.0,0.897
2023-02-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1300.0,0.3552
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,729.0,0.1992
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2200.0,0.6011
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,cereals and tubers,Maize flour,KG,actual,Retail,UGX,4000.0,1.0929
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3500.0,0.9563
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2050.0,0.5601
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,14642.0,4.0005
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000.0,0.5464
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,miscellaneous food,Salt,KG,actual,Retail,UGX,2000.0,0.5464
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Charcoal,KG,actual,Retail,UGX,602.0,0.1645
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Firewood,KG,actual,Retail,UGX,389.0,0.1063
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Laundry soap,KG,actual,Retail,UGX,7700.0,2.1038
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Sanitary pads,Packet,actual,Retail,UGX,3000.0,0.8197
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Underwear,Unit,actual,Retail,UGX,3000.0,0.8197
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8450.0,2.3087
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,pulses and nuts,Beans,KG,actual,Retail,UGX,4000.0,1.0929
2023-02-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,2809.0,0.7675
2023-02-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2500.0,0.6831
2023-02-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1420.0,0.388
2023-02-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2860.0,0.7814
2023-02-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Millet,KG,actual,Retail,UGX,2680.0,0.7322
2023-02-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1500.0,0.4098
2023-02-15,Lira,Lira Municipality,Lira,2.235,32.909722,oil and fats,Oil (vegetable),L,actual,Retail,UGX,11000.0,3.0055
2023-02-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Retail,UGX,4500.0,1.2295
2023-02-15,Masaka,Masaka Municipality,Masaka,-0.34695,31.73927,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1033.33,0.2823
2023-02-15,Masaka,Masaka Municipality,Masaka,-0.34695,31.73927,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1066.67,0.2914
2023-02-15,Masaka,Masaka Municipality,Masaka,-0.34695,31.73927,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3000.0,0.8197
2023-02-15,Masaka,Masaka Municipality,Masaka,-0.34695,31.73927,cereals and tubers,Millet,KG,actual,Retail,UGX,4066.67,1.1111
2023-02-15,Masaka,Masaka Municipality,Masaka,-0.34695,31.73927,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9666.67,2.6412
2023-02-15,Masaka,Masaka Municipality,Masaka,-0.34695,31.73927,pulses and nuts,Beans,KG,actual,Retail,UGX,3666.67,1.0018
2023-02-15,Mbale,Mbale Municipality,Mbale,1.070940018,34.17900848,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2400.0,0.6557
2023-02-15,Mbale,Mbale Municipality,Mbale,1.070940018,34.17900848,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1900.0,0.5191
2023-02-15,Mbale,Mbale Municipality,Mbale,1.070940018,34.17900848,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2750.0,0.7514
2023-02-15,Mbale,Mbale Municipality,Mbale,1.070940018,34.17900848,cereals and tubers,Millet,KG,actual,Retail,UGX,3250.0,0.888
2023-02-15,Mbale,Mbale Municipality,Mbale,1.070940018,34.17900848,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2500.0,0.6831
2023-02-15,Mbale,Mbale Municipality,Mbale,1.070940018,34.17900848,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000.0,2.1858
2023-02-15,Mbale,Mbale Municipality,Mbale,1.070940018,34.17900848,pulses and nuts,Beans,KG,actual,Retail,UGX,4000.0,1.0929
2023-02-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2500.0,0.6831
2023-02-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2500.0,0.6831
2023-02-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3166.67,0.8652
2023-02-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Millet,KG,actual,Retail,UGX,3000.0,0.8197
2023-02-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2500.0,0.6831
2023-02-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8333.33,2.2769
2023-02-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,pulses and nuts,Beans,KG,actual,Retail,UGX,4666.67,1.275
2023-02-15,Moroto,Moroto Municipality,Moroto,2.5324896,34.65425879,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2000.0,0.5464
2023-02-15,Moroto,Moroto Municipality,Moroto,2.5324896,34.65425879,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1725.0,0.4713
2023-02-15,Moroto,Moroto Municipality,Moroto,2.5324896,34.65425879,cereals and tubers,Maize flour,KG,actual,Retail,UGX,4000.0,1.0929
2023-02-15,Moroto,Moroto Municipality,Moroto,2.5324896,34.65425879,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1775.0,0.485
2023-02-15,Moroto,Moroto Municipality,Moroto,2.5324896,34.65425879,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7000.0,1.9126
2023-02-15,Moroto,Moroto Municipality,Moroto,2.5324896,34.65425879,pulses and nuts,Beans,KG,actual,Retail,UGX,5000.0,1.3661
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,583.0,0.1593
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1917.0,0.5238
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3417.0,0.9336
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,cereals and tubers,Millet flour,KG,actual,Retail,UGX,5333.0,1.4571
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2000.0,0.5464
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,5602.0,1.5306
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000.0,0.5464
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,miscellaneous food,Salt,KG,actual,Retail,UGX,1867.0,0.5101
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,non-food,Charcoal,KG,actual,Retail,UGX,703.0,0.1921
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,non-food,Firewood,KG,actual,Retail,UGX,114.0,0.0311
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,non-food,Laundry soap,KG,actual,Retail,UGX,4333.0,1.1839
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,non-food,Sanitary pads,Packet,actual,Retail,UGX,2500.0,0.6831
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,non-food,Underwear,Unit,actual,Retail,UGX,3167.0,0.8653
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000.0,2.1858
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,pulses and nuts,Beans,KG,actual,Retail,UGX,3667.0,1.0019
2023-02-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,4167.0,1.1385
2023-02-15,Mukono,Mukono,Mukono,0.35661,32.7523,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2120.0,0.5792
2023-02-15,Mukono,Mukono,Mukono,0.35661,32.7523,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2800.0,0.765
2023-02-15,Mukono,Mukono,Mukono,0.35661,32.7523,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2760.0,0.7541
2023-02-15,Mukono,Mukono,Mukono,0.35661,32.7523,cereals and tubers,Millet,KG,actual,Retail,UGX,3500.0,0.9563
2023-02-15,Mukono,Mukono,Mukono,0.35661,32.7523,cereals and tubers,Sorghum,KG,actual,Retail,UGX,4000.0,1.0929
2023-02-15,Mukono,Mukono,Mukono,0.35661,32.7523,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8500.0,2.3224
2023-02-15,Mukono,Mukono,Mukono,0.35661,32.7523,pulses and nuts,Beans,KG,actual,Retail,UGX,3920.0,1.071
2023-02-15,Nakapiripirit,Kadani,Namalu,1.791367,34.598369,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1375.0,0.3757
2023-02-15,Nakapiripirit,Kadani,Namalu,1.791367,34.598369,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3000.0,0.8197
2023-02-15,Nakapiripirit,Kadani,Namalu,1.791367,34.598369,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1250.0,0.3415
2023-02-15,Nakapiripirit,Kadani,Namalu,1.791367,34.598369,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8250.0,2.2541
2023-02-15,Nakapiripirit,Kadani,Namalu,1.791367,34.598369,pulses and nuts,Beans,KG,actual,Retail,UGX,2950.0,0.806
2023-02-15,Nakapiripirit,Pian,Nabilatuk,2.050336,34.573974,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1525.0,0.4167
2023-02-15,Nakapiripirit,Pian,Nabilatuk,2.050336,34.573974,cereals and tubers,Maize flour,KG,actual,Retail,UGX,4000.0,1.0929
